Start,01/01/1992
End,12/01/2012
Frequency,M
Name,FERRUM CRESCENT - BOOK VALUE-OUT SHARES-FISCAL
Code,77938M(WC05491)
CURRENCY,A$
01/01/1992,NA
02/01/1992,NA
03/01/1992,NA
04/01/1992,NA
05/01/1992,NA
06/01/1992,NA
07/01/1992,NA
08/01/1992,NA
09/01/1992,NA
10/01/1992,NA
11/01/1992,NA
12/01/1992,NA
01/01/1993,NA
02/01/1993,NA
03/01/1993,NA
04/01/1993,NA
05/01/1993,NA
06/01/1993,NA
07/01/1993,NA
08/01/1993,NA
09/01/1993,NA
10/01/1993,NA
11/01/1993,NA
12/01/1993,NA
01/01/1994,NA
02/01/1994,NA
03/01/1994,NA
04/01/1994,NA
05/01/1994,NA
06/01/1994,NA
07/01/1994,NA
08/01/1994,NA
09/01/1994,NA
10/01/1994,NA
11/01/1994,NA
12/01/1994,NA
01/01/1995,NA
02/01/1995,NA
03/01/1995,NA
04/01/1995,NA
05/01/1995,NA
06/01/1995,NA
07/01/1995,NA
08/01/1995,NA
09/01/1995,NA
10/01/1995,NA
11/01/1995,NA
12/01/1995,NA
01/01/1996,NA
02/01/1996,NA
03/01/1996,NA
04/01/1996,NA
05/01/1996,NA
06/01/1996,NA
07/01/1996,NA
08/01/1996,NA
09/01/1996,NA
10/01/1996,NA
11/01/1996,NA
12/01/1996,NA
01/01/1997,NA
02/01/1997,NA
03/01/1997,NA
04/01/1997,NA
05/01/1997,NA
06/01/1997,NA
07/01/1997,NA
08/01/1997,NA
09/01/1997,NA
10/01/1997,NA
11/01/1997,NA
12/01/1997,NA
01/01/1998,NA
02/01/1998,NA
03/01/1998,NA
04/01/1998,NA
05/01/1998,NA
06/01/1998,NA
07/01/1998,NA
08/01/1998,NA
09/01/1998,NA
10/01/1998,NA
11/01/1998,NA
12/01/1998,NA
01/01/1999,NA
02/01/1999,NA
03/01/1999,NA
04/01/1999,NA
05/01/1999,NA
06/01/1999,NA
07/01/1999,NA
08/01/1999,NA
09/01/1999,NA
10/01/1999,NA
11/01/1999,NA
12/01/1999,NA
01/01/2000,NA
02/01/2000,NA
03/01/2000,NA
04/01/2000,NA
05/01/2000,NA
06/01/2000,NA
07/01/2000,NA
08/01/2000,NA
09/01/2000,NA
10/01/2000,NA
11/01/2000,NA
12/01/2000,NA
01/01/2001,NA
02/01/2001,NA
03/01/2001,NA
04/01/2001,NA
05/01/2001,NA
06/01/2001,NA
07/01/2001,NA
08/01/2001,NA
09/01/2001,NA
10/01/2001,NA
11/01/2001,NA
12/01/2001,NA
01/01/2002,NA
02/01/2002,NA
03/01/2002,NA
04/01/2002,NA
05/01/2002,NA
06/01/2002,NA
07/01/2002,NA
08/01/2002,NA
09/01/2002,NA
10/01/2002,NA
11/01/2002,NA
12/01/2002,NA
01/01/2003,NA
02/01/2003,NA
03/01/2003,NA
04/01/2003,NA
05/01/2003,NA
06/01/2003,NA
07/01/2003,NA
08/01/2003,NA
09/01/2003,NA
10/01/2003,NA
11/01/2003,NA
12/01/2003,NA
01/01/2004,NA
02/01/2004,NA
03/01/2004,NA
04/01/2004,NA
05/01/2004,NA
06/01/2004,NA
07/01/2004,NA
08/01/2004,NA
09/01/2004,NA
10/01/2004,NA
11/01/2004,NA
12/01/2004,NA
01/01/2005,NA
02/01/2005,NA
03/01/2005,NA
04/01/2005,NA
05/01/2005,NA
06/01/2005,NA
07/01/2005,0.066
08/01/2005,0.066
09/01/2005,0.066
10/01/2005,0.066
11/01/2005,0.066
12/01/2005,0.066
01/01/2006,0.066
02/01/2006,0.066
03/01/2006,0.066
04/01/2006,0.066
05/01/2006,0.066
06/01/2006,0.066
07/01/2006,0.087
08/01/2006,0.087
09/01/2006,0.087
10/01/2006,0.087
11/01/2006,0.087
12/01/2006,0.087
01/01/2007,0.087
02/01/2007,0.087
03/01/2007,0.087
04/01/2007,0.087
05/01/2007,0.087
06/01/2007,0.087
07/01/2007,0.068
08/01/2007,0.068
09/01/2007,0.068
10/01/2007,0.068
11/01/2007,0.068
12/01/2007,0.068
01/01/2008,0.068
02/01/2008,0.068
03/01/2008,0.068
04/01/2008,0.068
05/01/2008,0.068
06/01/2008,0.068
07/01/2008,0.062
08/01/2008,0.062
09/01/2008,0.062
10/01/2008,0.062
11/01/2008,0.062
12/01/2008,0.062
01/01/2009,0.062
02/01/2009,0.062
03/01/2009,0.062
04/01/2009,0.062
05/01/2009,0.062
06/01/2009,0.062
07/01/2009,0.006
08/01/2009,0.006
09/01/2009,0.006
10/01/2009,0.006
11/01/2009,0.006
12/01/2009,0.006
01/01/2010,0.006
02/01/2010,0.006
03/01/2010,0.006
04/01/2010,0.006
05/01/2010,0.006
06/01/2010,0.006
07/01/2010,-0.007
08/01/2010,-0.007
09/01/2010,-0.007
10/01/2010,-0.007
11/01/2010,-0.007
12/01/2010,-0.007
01/01/2011,-0.007
02/01/2011,-0.007
03/01/2011,-0.007
04/01/2011,-0.007
05/01/2011,-0.007
06/01/2011,-0.007
07/01/2011,0.009
08/01/2011,0.009
09/01/2011,0.009
10/01/2011,0.009
11/01/2011,0.009
12/01/2011,0.009
01/01/2012,0.009
02/01/2012,0.009
03/01/2012,0.009
04/01/2012,0.009
05/01/2012,0.009
06/01/2012,0.009
07/01/2012,0.006
08/01/2012,0.006
09/01/2012,0.006
10/01/2012,0.006
11/01/2012,0.006
12/01/2012,0.006
