Start,01/01/1992
End,12/01/2012
Frequency,M
Name,SUPERSPORT INT'L - BOOK VALUE-OUT SHARES-FISCAL
Code,315388(WC05491)
CURRENCY,R
01/01/1992,NA
02/01/1992,NA
03/01/1992,NA
04/01/1992,NA
05/01/1992,NA
06/01/1992,NA
07/01/1992,NA
08/01/1992,NA
09/01/1992,NA
10/01/1992,NA
11/01/1992,NA
12/01/1992,NA
01/01/1993,NA
02/01/1993,NA
03/01/1993,NA
04/01/1993,NA
05/01/1993,NA
06/01/1993,NA
07/01/1993,NA
08/01/1993,NA
09/01/1993,NA
10/01/1993,NA
11/01/1993,NA
12/01/1993,NA
01/01/1994,NA
02/01/1994,NA
03/01/1994,NA
04/01/1994,NA
05/01/1994,NA
06/01/1994,NA
07/01/1994,NA
08/01/1994,NA
09/01/1994,NA
10/01/1994,NA
11/01/1994,NA
12/01/1994,NA
01/01/1995,NA
02/01/1995,NA
03/01/1995,NA
04/01/1995,NA
05/01/1995,NA
06/01/1995,NA
07/01/1995,NA
08/01/1995,NA
09/01/1995,NA
10/01/1995,NA
11/01/1995,NA
12/01/1995,NA
01/01/1996,NA
02/01/1996,NA
03/01/1996,NA
04/01/1996,NA
05/01/1996,NA
06/01/1996,NA
07/01/1996,NA
08/01/1996,NA
09/01/1996,NA
10/01/1996,NA
11/01/1996,NA
12/01/1996,NA
01/01/1997,NA
02/01/1997,NA
03/01/1997,NA
04/01/1997,1.528
05/01/1997,1.528
06/01/1997,1.528
07/01/1997,1.528
08/01/1997,1.528
09/01/1997,1.528
10/01/1997,1.528
11/01/1997,1.528
12/01/1997,1.528
01/01/1998,1.528
02/01/1998,1.528
03/01/1998,1.528
04/01/1998,1.657
05/01/1998,1.657
06/01/1998,1.657
07/01/1998,1.657
08/01/1998,1.657
09/01/1998,1.657
10/01/1998,1.657
11/01/1998,1.657
12/01/1998,1.657
01/01/1999,1.657
02/01/1999,1.657
03/01/1999,1.657
04/01/1999,1.762
05/01/1999,1.762
06/01/1999,1.762
07/01/1999,1.762
08/01/1999,1.762
09/01/1999,1.762
10/01/1999,1.762
11/01/1999,1.762
12/01/1999,1.762
01/01/2000,1.762
02/01/2000,1.762
03/01/2000,1.762
04/01/2000,1.907
05/01/2000,1.907
06/01/2000,1.907
07/01/2000,1.907
08/01/2000,1.907
09/01/2000,1.907
10/01/2000,1.907
11/01/2000,1.907
12/01/2000,1.907
01/01/2001,1.907
02/01/2001,1.907
03/01/2001,1.907
04/01/2001,2.104
05/01/2001,2.104
06/01/2001,2.104
07/01/2001,2.104
08/01/2001,2.104
09/01/2001,2.104
10/01/2001,2.104
11/01/2001,2.104
12/01/2001,2.104
01/01/2002,2.104
02/01/2002,2.104
03/01/2002,2.104
04/01/2002,0.682
05/01/2002,0.682
06/01/2002,0.682
07/01/2002,0.682
08/01/2002,0.682
09/01/2002,0.682
10/01/2002,0.682
11/01/2002,0.682
12/01/2002,0.682
01/01/2003,0.682
02/01/2003,0.682
03/01/2003,0.682
04/01/2003,NA
05/01/2003,NA
06/01/2003,NA
07/01/2003,NA
08/01/2003,NA
09/01/2003,NA
10/01/2003,NA
11/01/2003,NA
12/01/2003,NA
01/01/2004,NA
02/01/2004,NA
03/01/2004,NA
04/01/2004,NA
05/01/2004,NA
06/01/2004,NA
07/01/2004,NA
08/01/2004,NA
09/01/2004,NA
10/01/2004,NA
11/01/2004,NA
12/01/2004,NA
01/01/2005,NA
02/01/2005,NA
03/01/2005,NA
04/01/2005,NA
05/01/2005,NA
06/01/2005,NA
07/01/2005,NA
08/01/2005,NA
09/01/2005,NA
10/01/2005,NA
11/01/2005,NA
12/01/2005,NA
01/01/2006,NA
02/01/2006,NA
03/01/2006,NA
04/01/2006,NA
05/01/2006,NA
06/01/2006,NA
07/01/2006,NA
08/01/2006,NA
09/01/2006,NA
10/01/2006,NA
11/01/2006,NA
12/01/2006,NA
01/01/2007,NA
02/01/2007,NA
03/01/2007,NA
04/01/2007,NA
05/01/2007,NA
06/01/2007,NA
07/01/2007,NA
08/01/2007,NA
09/01/2007,NA
10/01/2007,NA
11/01/2007,NA
12/01/2007,NA
01/01/2008,NA
02/01/2008,NA
03/01/2008,NA
04/01/2008,NA
05/01/2008,NA
06/01/2008,NA
07/01/2008,NA
08/01/2008,NA
09/01/2008,NA
10/01/2008,NA
11/01/2008,NA
12/01/2008,NA
01/01/2009,NA
02/01/2009,NA
03/01/2009,NA
04/01/2009,NA
05/01/2009,NA
06/01/2009,NA
07/01/2009,NA
08/01/2009,NA
09/01/2009,NA
10/01/2009,NA
11/01/2009,NA
12/01/2009,NA
01/01/2010,NA
02/01/2010,NA
03/01/2010,NA
04/01/2010,NA
05/01/2010,NA
06/01/2010,NA
07/01/2010,NA
08/01/2010,NA
09/01/2010,NA
10/01/2010,NA
11/01/2010,NA
12/01/2010,NA
01/01/2011,NA
02/01/2011,NA
03/01/2011,NA
04/01/2011,NA
05/01/2011,NA
06/01/2011,NA
07/01/2011,NA
08/01/2011,NA
09/01/2011,NA
10/01/2011,NA
11/01/2011,NA
12/01/2011,NA
01/01/2012,NA
02/01/2012,NA
03/01/2012,NA
04/01/2012,NA
05/01/2012,NA
06/01/2012,NA
07/01/2012,NA
08/01/2012,NA
09/01/2012,NA
10/01/2012,NA
11/01/2012,NA
12/01/2012,NA
