me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Health Care,4377,5710,5710,5710,5710,5710,5710,5710,5710,5710,5710,5710,5710,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Health Care,,-0.59497141,-0.407187816,-0.42780203,0.460376431,-0.247264324,-0.269511422,-0.6170502,-0.401794669,1.439828878,-0.902981438,0.918098254,-0.1186319,-0.1132249,-0.619107022,-0.0929195,0.935897654,-0.0725095,0.388136278,-0.445537469,-0.1188236,-0.614786022,0.870355654,1.327544478,-0.554871569,0.509758731,-0.526424669,-0.1271744,-0.103885,-0.419397469,-0.629178222,1.881202154,-0.203022,-0.1621589,-0.790860631,-0.1977179,1.811974854,0.438224131,-0.2409254,-1.002042138,2.808521254,-0.676972246,0.318313378,-0.1685891,0.174172969,-0.1764137,-0.640613846,-0.1238558,1.359841578,0.098424262,-0.0791176,-0.0975274,-0.0812336,-0.415153115,0.0079157,-0.473446546,-0.0079586,0.436036178,0.363755869,0.0487276,-0.206127673,0.386643769,-0.191159873,-0.0808866,-0.405830769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Health Care,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Health Care,-0.4959,-0.4487,-0.148,0.3126,0.2944,0.08,0.2695,0.1754,-0.5847,-0.802,-0.0551,-0.0985,0.0513,-0.1377,-0.1427,-0.6235,-0.6223,-0.6935,-0.1418,0.0509,0.0972,-0.0097,0.5117,1.0168,0.7904,0.9335,0.4341,0.4488,0.095,-0.1291,0.4997,0.6062,1.694,1.0803,0.5078,1.6733,1.7733,2.1277,2.3258,1.6538,1.6805,1.2171,1.1665,1.0157,0.8406,1.1399,0.6003,0.5866,0.8851,0.321,0.0352,0.1798,-0.0328,-0.0505,-1.3939,-1.6468,-1.1578,-0.3291,-1.7877,-2.0052,-1.8646,-2.051,-2.0752,0.0982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Health Care,204,24.67,58.03,69.05,76.85,14.68,92.44,71.81,25.21,2.03,87.02,1.73,3.38,21.82,115.94,8.38,9.68,55.63,8.62,0.57,28.57,31.88,21.05,12.5,8.39,9,11.13,0,4.05,24.81,38.5,25.17,27.26,0,0.45,1.16,4.5,19.52,0,0.09,15.84,2,18.34,0,1.86,0.95,52.02,86,48.91,18.16,6.12,20.99,1.99,6.43,6.82,65.45,11.31,19.02,20.24,0,11.5,14.68,339.81,25.91,47.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Health Care,28120,9648,9648,9648,9648,9648,9648,9648,9648,9648,9648,9648,9648,7684,7684,7684,7684,7684,7684,7684,7684,7684,7684,7684,7684,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Health Care,34724,12580,12580,12580,12580,12580,12580,12580,12580,12580,12580,12580,12580,9772,9772,9772,9772,9772,9772,9772,9772,9772,9772,9772,9772,2907,2907,2907,2907,2907,2907,2907,2907,2907,2907,2907,2907,4145,4145,4145,4145,4145,4145,4145,4145,4145,4145,4145,4145,4145,4145,4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Health Care,23743,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,2731,2731,2731,2731,2731,2731,2731,2731,2731,2731,2731,2731,168,168,168,168,168,168,168,168,168,168,168,168,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Health Care,0.16%,0.02%,0.04%,0.05%,0.06%,0.01%,0.07%,0.05%,0.02%,0%,0.07%,0%,0%,0.02%,0.09%,0.01%,0.01%,0.04%,0.01%,0%,0.02%,0.02%,0.02%,0.01%,0.01%,0.01%,0.01%,0%,0%,0.02%,0.03%,0.02%,0.02%,0%,0%,0%,0%,0.01%,0%,0%,0.01%,0%,0.01%,0%,0%,0%,0.04%,0.07%,0.04%,0.01%,0%,0.02%,0%,0%,0.01%,0.05%,0.01%,0.01%,0.02%,0%,0.01%,0.01%,0.26%,0.02%,0.04%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Health Care,,-0.49963951,-0.299711816,-0.28600823,0.599423631,-0.124324324,-0.144032922,-0.5,-0.331730769,1.496402878,-0.801152738,1.014492754,0,0,-0.503597122,0,1.014492754,0,0.496402878,-0.331730769,0,-0.503597122,1.014492754,1.496402878,-0.400576369,0.668269231,-0.400576369,0,0,-0.331730769,-0.503597122,2.014492754,0,0,-0.668269231,0,2.014492754,0.668269231,0,-0.801152738,3.014492754,-0.498194946,0.496402878,0,0.331730769,0,-0.498194946,0,1.496402878,0.198847262,0,0,0,-0.334134615,0,-0.498194946,0,0.496402878,0.331730769,0,-0.249097473,0.331730769,-0.249097473,0,-0.331730769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
