me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Consumer Goods,1416942,1416942,1416942,1416942,1848537,1848537,1848537,1848537,1848537,1848537,1848537,1848537,1848537,1848537,1848537,1848537,3734700,3734700,3734700,3734700,3734700,3734700,3734700,3734700,3734700,3734700,3734700,3734700,3693730,3693730,3693730,3693730,3693730,3693730,3693730,3693730,3693730,3693730,3693730,3693730,3663325,3663325,3663325,3663325,3663325,3663325,3663325,3663325,3663325,3663325,3663325,3663325,7416925,7416925,7416925,7416925,7416925,7416925,7416925,7416925,7416925,7416925,7416925,7416925,6894068,6894068,6894068,6894068,6894068,6894068,6894068,6894068,6894068,6894068,6894068,6894068,8683416,8683416,8683416,8683416,8683416,8683416,8683416,8683416,8683416,8683416,8683416,8683416,10787535,10787535,10787535,10787535,10787535,10787535,10787535,10787535,10787535,10787535,10787535,10787535,11032319,11032319,11032319,11032319,11032319,11032319,11032319,11032319,11032319,11032319,11032319,11032319,10022300,10022300,10022300,10022300,10022300,10022300,10022300,10022300,10022300,10022300,10022300,10022300,18303020,18303020,18303020,18303020,18303020,18303020,18303020,18303020,18303020,18303020,18303020,18303020,18926054,18926054,18926054,18926054,18926054,18926054,18926054,18926054,18926054,18926054,18926054,18926054,15692400,15692400,15692400,15692400,15692400,15692400,15692400,15692400,15692400
Excess return,Consumer Goods,,-0.135572316,-0.115237486,-0.279570126,-0.139674052,-0.094946747,-0.137867619,-0.122696391,-0.159196091,-0.277523042,-0.104351591,-0.017880147,-0.000971517,-0.224083076,-0.170423675,-0.168499145,-0.089838393,-0.205938463,-0.190564851,-0.291823405,-0.136394702,-0.2032925,-0.216507975,-0.206047757,-0.21308475,-0.249902522,-0.256517824,-0.185139968,-0.136920071,-0.079507184,-0.21130657,-0.116724385,-0.089816816,-0.151360111,-0.085307278,-0.035731339,-0.083911901,-0.135077624,-0.134266336,-0.102819264,-0.116883671,-0.096958691,-0.142255701,-0.130874413,-0.108361608,-0.123324025,-0.114762998,-0.034481789,-0.128064968,-0.157335211,-0.076471532,-0.096024648,-0.211609128,0.020189027,-0.121659697,-0.006002164,-0.153239554,-0.022308248,-0.127951748,-0.20599521,-0.10749833,-0.078319748,-0.144110588,-0.131286061,-0.073371386,-0.164844335,-0.108933603,-0.035114979,-0.125219861,-0.115443116,-0.141788689,-0.089603077,-0.052432485,-0.102887298,-0.160501337,-0.128965462,-0.065978156,-0.11823303,-0.078192756,-0.08042118,-0.027118149,-0.118122791,-0.106440651,-0.113020134,-0.146098176,-0.303018909,-0.093353894,-0.042650816,-0.144733427,-0.029322774,-0.239659351,-0.265894881,-0.062341778,-0.163114019,-0.15309096,-0.049392239,-0.135777254,-0.118412042,-0.253245049,-0.147999068,-0.110217521,-0.00321292,-0.179826835,0.02013535,-0.141534123,-0.126013704,0.015311761,-0.104126342,-0.140213387,-0.177225954,-0.191374272,-0.05886982,-0.061334154,-0.229640483,-0.115041538,-0.101524536,-0.173315963,-0.058731979,-0.143658874,-0.143293428,-0.09975874,-0.17258455,-0.140778013,-0.118045981,-0.125873548,-0.129248932,-0.173230972,-0.114058347,-0.111909906,-0.104207672,-0.008012279,-0.141172704,-0.154477716,-0.079092091,-0.107482625,-0.124370473,-0.070717411,-0.158304859,-0.072617883,-0.046130483,-0.04864573,-0.158677974,-0.100234295,-0.036822665,-0.148680973,0.008650607,-0.117558803,-0.027247362,-0.128811941,-0.076613003,-0.196006973,-0.132947018,-0.103919584,-0.08065144,-0.118249655,-0.120061815,0.014978242
Risk premium,Consumer Goods,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Consumer Goods,0.8887,0.8166,0.8363,0.9204,0.9695,0.9705,0.9212,0.9091,0.9325,0.9245,0.9591,1.0308,1.0359,0.9589,0.9596,0.9482,0.9496,0.9046,0.9342,0.9561,0.943,0.9487,0.9595,0.9684,0.9836,1.0005,1.001,0.996,0.9268,0.9763,0.965,0.9838,0.9625,0.9494,0.9003,0.828,0.8196,0.828,0.8171,0.8031,0.8115,0.7405,0.738,0.7199,0.7157,0.7,0.7068,0.707,0.6593,0.5941,0.5716,0.6572,0.7247,0.7231,0.7734,0.7778,0.8087,0.8242,0.8786,0.8345,0.819,0.8524,0.8237,0.872,0.8949,0.9294,0.876,0.8677,0.874,0.8681,0.8674,0.8726,0.8565,0.8692,0.8759,0.6904,0.6926,0.652,0.5761,0.5402,0.392,0.3721,0.3932,0.4154,0.7316,0.6527,0.5927,0.5413,0.5725,0.668,0.8471,0.8457,0.7486,0.7067,0.7078,0.6818,0.672,0.734,0.6758,0.6786,0.7327,0.7355,0.791,0.7801,0.8038,0.8439,0.8463,0.8437,0.8009,0.8521,0.8803,0.8919,0.8722,0.8664,0.7941,0.878,0.8813,0.9604,0.9633,0.9584,0.9557,1.0865,1.0754,1.076,1.0341,1.0421,0.9362,0.9502,0.896,0.8669,0.8643,0.8785,0.861,0.8462,0.8396,0.863,0.8142,0.8413,0.8778,0.8837,0.885,0.887,0.907,0.8964,0.9404,0.9516,0.9456,0.952,0.8752,0.9032,0.8814,0.8772,0.9381,0.8619,0.8574,0.8322,
VO monthly avg,Consumer Goods,430.7,1369.66,1805.26,1001.62,676,1334.39,1655.4,1288.87,1146.39,1614.34,995.35,2022.36,1553.27,1408.3,1235.47,1065.71,1408.9,1447.61,2610.69,3377.24,2223.93,1747.85,1572.48,1975.88,1198.66,2070.7,2907.05,2118.93,863.22,1776.56,2449.9,2031.44,1506.88,1807.67,2450.38,2058.05,1142.86,2147.63,2947.09,1402.4,1395.29,2579.15,2206.14,1423.83,1318.33,1345.73,1448.96,1513.5,1109.08,2055.53,1533.56,2118.47,2233.76,1842.53,1581.24,2138.27,951.47,1443.95,1708,1931.16,1369.03,1980.03,1904.18,1841.4,1514.27,3280.38,3287.54,1690.2,1705.42,1373.58,1641.61,1583.59,1312,1358.3,1230.63,1880.63,1305.53,1572.05,1743.42,1464.19,1591.92,1404.19,1664.25,1537.46,1173.76,1739.7,1579.97,2123.75,1324.64,1963.43,1518.95,1699.24,2333.31,2230.64,3085.83,2136.8,1265.67,906.71,1637.27,2687.7,1377.39,1809.5,1513.26,1325.82,1884.12,1829.24,1988.48,1759.18,1195.47,1618.97,1349.07,1295.77,1301.7,1960.07,1079.99,1341.13,1510.99,1781.79,1928.4,1596.36,948.21,1965.65,1648.16,1475.07,1101.77,1572.48,2541.9,1404.53,2458.45,2240.99,2418.87,1575.71,1289.45,1754.48,2198.19,1913.48,1809.34,1401.27,1560.59,1166.37,908.02,1985.18,1881.43,1963.96,1247.52,1338.23,1080.07,1494.05,1311.85,1487.64,1718.79,1229.5,980.34,1041.42,1405.63,820.02,872.73
Total assets,Consumer Goods,3105694,3105694,3105694,3105694,3989391,3989391,3989391,3989391,3989391,3989391,3989391,3989391,3989391,3989391,3989391,3989391,8145444,8145444,8145444,8145444,8145444,8145444,8145444,8145444,8145444,8145444,8145444,8145444,7479058,7479058,7479058,7479058,7479058,7479058,7479058,7479058,7479058,7479058,7479058,7479058,8055612,8055612,8055612,8055612,8055612,8055612,8055612,8055612,8055612,8055612,8055612,8055612,15236350,15236350,15236350,15236350,15236350,15236350,15236350,15236350,15236350,15236350,15236350,15236350,14514576,14514576,14514576,14514576,14514576,14514576,14514576,14514576,14514576,14514576,14514576,14514576,17878392,17878392,17878392,17878392,17878392,17878392,17878392,17878392,17878392,17878392,17878392,17878392,22114974,22114974,22114974,22114974,22114974,22114974,22114974,22114974,22114974,22114974,22114974,22114974,24607060,24607060,24607060,24607060,24607060,24607060,24607060,24607060,24607060,24607060,24607060,24607060,24132880,24132880,24132880,24132880,24132880,24132880,24132880,24132880,24132880,24132880,24132880,24132880,34431080,34431080,34431080,34431080,34431080,34431080,34431080,34431080,34431080,34431080,34431080,34431080,36994734,36994734,36994734,36994734,36994734,36994734,36994734,36994734,36994734,36994734,36994734,36994734,32181600,32181600,32181600,32181600,32181600,32181600,32181600,32181600,32181600
Net sales,Consumer Goods,1994437,1994437,1994437,1994437,2114244,2114244,2114244,2114244,2114244,2114244,2114244,2114244,2114244,2114244,2114244,2114244,4387803,4387803,4387803,4387803,4387803,4387803,4387803,4387803,4387803,4387803,4387803,4387803,5474811,5474811,5474811,5474811,5474811,5474811,5474811,5474811,5474811,5474811,5474811,5474811,5725225,5725225,5725225,5725225,5725225,5725225,5725225,5725225,5725225,5725225,5725225,5725225,6960645,6960645,6960645,6960645,6960645,6960645,6960645,6960645,6960645,6960645,6960645,6960645,7784716,7784716,7784716,7784716,7784716,7784716,7784716,7784716,7784716,7784716,7784716,7784716,8472382,8472382,8472382,8472382,8472382,8472382,8472382,8472382,8472382,8472382,8472382,8472382,8731410,8731410,8731410,8731410,8731410,8731410,8731410,8731410,8731410,8731410,8731410,8731410,8875282,8875282,8875282,8875282,8875282,8875282,8875282,8875282,8875282,8875282,8875282,8875282,9692800,9692800,9692800,9692800,9692800,9692800,9692800,9692800,9692800,9692800,9692800,9692800,10529190,10529190,10529190,10529190,10529190,10529190,10529190,10529190,10529190,10529190,10529190,10529190,11047772,11047772,11047772,11047772,11047772,11047772,11047772,11047772,11047772,11047772,11047772,11047772,13968471,13968471,13968471,13968471,13968471,13968471,13968471,13968471,13968471
common equity,Consumer Goods,1482600,1482600,1482600,1482600,1618609,1618609,1618609,1618609,1618609,1618609,1618609,1618609,1618609,1618609,1618609,1618609,3918270,3918270,3918270,3918270,3918270,3918270,3918270,3918270,3918270,3918270,3918270,3918270,3341430,3341430,3341430,3341430,3341430,3341430,3341430,3341430,3341430,3341430,3341430,3341430,4054785,4054785,4054785,4054785,4054785,4054785,4054785,4054785,4054785,4054785,4054785,4054785,7500875,7500875,7500875,7500875,7500875,7500875,7500875,7500875,7500875,7500875,7500875,7500875,7318248,7318248,7318248,7318248,7318248,7318248,7318248,7318248,7318248,7318248,7318248,7318248,8842680,8842680,8842680,8842680,8842680,8842680,8842680,8842680,8842680,8842680,8842680,8842680,10808625,10808625,10808625,10808625,10808625,10808625,10808625,10808625,10808625,10808625,10808625,10808625,13120690,13120690,13120690,13120690,13120690,13120690,13120690,13120690,13120690,13120690,13120690,13120690,13644960,13644960,13644960,13644960,13644960,13644960,13644960,13644960,13644960,13644960,13644960,13644960,15545260,15545260,15545260,15545260,15545260,15545260,15545260,15545260,15545260,15545260,15545260,15545260,17352776,17352776,17352776,17352776,17352776,17352776,17352776,17352776,17352776,17352776,17352776,17352776,15791400,15791400,15791400,15791400,15791400,15791400,15791400,15791400,15791400
Turnover ratio,Consumer Goods,0.06%,0.18%,0.23%,0.13%,0.09%,0.17%,0.21%,0.17%,0.15%,0.21%,0.13%,0.26%,0.18%,0.17%,0.15%,0.13%,0.17%,0.17%,0.31%,0.34%,0.22%,0.18%,0.16%,0.2%,0.12%,0.21%,0.29%,0.21%,0.09%,0.18%,0.25%,0.2%,0.15%,0.18%,0.25%,0.21%,0.11%,0.21%,0.29%,0.14%,0.14%,0.26%,0.22%,0.14%,0.13%,0.13%,0.14%,0.15%,0.11%,0.19%,0.14%,0.19%,0.2%,0.17%,0.14%,0.19%,0.09%,0.13%,0.11%,0.13%,0.09%,0.13%,0.13%,0.12%,0.1%,0.22%,0.22%,0.11%,0.11%,0.09%,0.11%,0.11%,0.09%,0.09%,0.08%,0.13%,0.09%,0.1%,0.12%,0.1%,0.11%,0.09%,0.11%,0.1%,0.08%,0.12%,0.1%,0.14%,0.09%,0.13%,0.1%,0.11%,0.15%,0.15%,0.2%,0.14%,0.08%,0.06%,0.11%,0.18%,0.09%,0.12%,0.09%,0.08%,0.12%,0.12%,0.13%,0.11%,0.08%,0.1%,0.09%,0.08%,0.08%,0.12%,0.07%,0.08%,0.1%,0.11%,0.12%,0.1%,0.06%,0.12%,0.1%,0.09%,0.07%,0.1%,0.16%,0.09%,0.15%,0.14%,0.15%,0.1%,0.08%,0.11%,0.14%,0.12%,0.11%,0.09%,0.1%,0.07%,0.06%,0.12%,0.12%,0.12%,0.08%,0.08%,0.07%,0.09%,0.08%,0.09%,0.11%,0.08%,0.06%,0.06%,0.09%,0.05%,0.05%
Return monthly,Consumer Goods,,0.039473484,0.054249414,-0.099484926,0.041904448,0.084094753,0.028667981,0.040576909,0.006451409,-0.112179542,0.061371709,0.149660253,0.179690183,-0.041772376,0.014531125,0.023437455,0.087786407,-0.032748663,-0.014510251,-0.120989105,0.035714298,-0.0317244,-0.044159475,-0.040238557,-0.04661795,-0.087171022,-0.094954824,-0.023491968,0.019368329,0.077799716,-0.05641157,0.040355015,0.067120684,0.002552089,0.062011622,0.108732661,0.058522899,0.013086376,0.011610964,0.044476036,0.034340829,0.051792809,0.008838299,0.019079287,0.041327492,0.025375975,0.034365402,0.096959211,-0.005729068,-0.039706911,0.036439268,0.031578952,-0.082653028,0.149944327,0.006964503,0.121999236,-0.021391454,0.110716352,0.008000052,-0.07582171,0.01859867,0.049681452,-0.019417488,-0.001650061,0.057107314,-0.028692135,0.031954397,0.105350121,0.016522139,0.019647184,-0.006792489,0.043970723,0.079677015,0.028422302,-0.026969637,-0.008720262,0.057555644,0.00784297,0.043801544,0.03966142,0.080127851,-0.014030491,0.003880949,-0.001099934,-0.013857376,-0.172148809,0.036236206,0.085951084,-0.007965927,0.119761226,-0.094492051,-0.121415781,0.073320022,-0.027591919,-0.02499956,0.066811161,-0.014091254,0.013429958,-0.124619649,-0.020347268,0.024242579,0.13267358,-0.041243835,0.15633165,-0.003144723,0.016901996,0.159278661,0.039476758,0.000693313,-0.036043654,-0.050815372,0.08201988,0.080564446,-0.087257283,0.017036762,0.033039464,-0.038294063,0.080173221,-0.000220974,-0.001564228,0.04680036,-0.01753505,0.013872187,0.034142019,0.022174752,0.020403368,-0.031850372,0.024204253,0.027238094,0.028757028,0.125388621,-0.006527204,-0.022884716,0.052668509,0.024162175,0.006748527,0.058127189,-0.033002959,0.049333517,0.076992617,0.07270927,-0.035846974,0.023606705,0.083500535,-0.024185773,0.132651407,0.007163997,0.092828638,-0.001874341,0.056088597,-0.062078773,0.004166582,0.030930716,0.04959826,0.015816545,0.011466785,0.014978242
