me,,12/31/2000,01/31/2001,02/28/2001,03/30/2001,04/30/2001,05/31/2001,06/29/2001,07/31/2001,08/31/2001,09/28/2001,10/31/2001,11/30/2001,12/31/2001,01/31/2002,02/28/2002,03/29/2002,04/30/2002,05/31/2002,06/28/2002,07/31/2002,08/30/2002,09/30/2002,10/31/2002,11/29/2002,12/31/2002,01/31/2003,02/28/2003,03/31/2003,04/30/2003,05/30/2003,06/30/2003,07/31/2003,08/29/2003,09/30/2003,10/31/2003,11/28/2003,12/31/2003,01/30/2004,02/27/2004,03/31/2004,04/30/2004,05/31/2004,06/30/2004,07/30/2004,08/31/2004,09/30/2004,10/29/2004,11/30/2004,12/31/2004,01/31/2005,02/28/2005,03/31/2005,04/29/2005,05/31/2005,06/30/2005,07/29/2005,08/31/2005,09/30/2005,10/31/2005,11/30/2005,12/30/2005,01/31/2006,02/28/2006,03/31/2006,04/28/2006,05/31/2006,06/30/2006,07/31/2006,08/31/2006,09/29/2006,10/31/2006,11/30/2006,12/29/2006,01/31/2007,02/28/2007,03/30/2007,04/30/2007,05/31/2007,06/29/2007,07/31/2007,08/31/2007,09/28/2007,10/31/2007,11/30/2007,12/31/2007,01/31/2008,02/29/2008,03/31/2008,04/30/2008,05/30/2008,06/30/2008,07/31/2008,08/29/2008,09/30/2008,10/31/2008,11/28/2008,12/31/2008,01/30/2009,02/27/2009,03/31/2009,04/30/2009,05/29/2009,06/30/2009,07/31/2009,08/31/2009,09/30/2009,10/30/2009,11/30/2009,12/31/2009,01/29/2010,02/26/2010,03/31/2010,04/30/2010,05/31/2010,06/30/2010,07/30/2010,08/31/2010,09/30/2010,10/29/2010,11/30/2010,12/31/2010,01/31/2011,02/28/2011,03/31/2011,04/29/2011,05/31/2011,06/30/2011,07/29/2011,08/31/2011,09/30/2011,10/31/2011,11/30/2011,12/30/2011,01/31/2012,02/29/2012,03/30/2012,04/30/2012,05/31/2012,06/29/2012,07/31/2012,08/31/2012,09/28/2012,10/31/2012,11/30/2012,12/31/2012,01/31/2013,02/28/2013,03/29/2013,04/30/2013,05/31/2013,06/28/2013,07/31/2013,08/30/2013,09/30/2013,10/31/2013,11/29/2013,12/31/2013
total liabilities,Health Care,46862,46862,46862,52018,52018,52018,52018,52018,52018,52018,52018,52018,52018,52018,52018,52195,52195,52195,52195,52195,52195,52195,52195,52195,52195,52195,52195,39981,39981,39981,39981,39981,39981,39981,39981,39981,39981,39981,39981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excess return,Health Care,,0.135499927,-0.362028633,-0.1735458,-0.1680272,-0.220948919,-0.1603553,-0.103914672,-0.200322519,-0.1476405,-0.1714185,0.519965683,-0.1805924,-0.47043441,0.112352875,-0.255581399,-0.1745567,-0.212220518,-0.266627711,0.148831747,-0.076855917,-0.07902941,-0.002852492,-0.010741711,-0.1359559,-0.1305448,-0.097249034,-0.1424456,-0.1400722,-0.074163196,-0.1363289,-0.062392558,0.079768422,0.21069235,-0.19582308,-0.1068593,-0.036102704,-0.1037931,-0.04095331,-0.1051168,-0.003065178,-0.274243606,-0.127721,-0.097748702,0.081553998,-0.280900148,-0.1230212,-0.0869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risk premium,Health Care,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Beta adj,Health Care,1.0017,0.9002,0.7195,0.8166,0.7544,0.8399,0.8231,0.8047,0.6871,0.6435,1.0495,0.9816,1.0348,1.0682,1.0701,0.8995,0.9009,0.958,0.6082,0.5135,0.4536,0.4425,0.5372,0.4899,0.4993,0.4896,0.6861,0.6912,0.6694,0.6697,0.6703,0.7502,0.7326,0.5998,0.14,0.2311,0.1901,0.1237,0.1438,0.1336,0.1403,0.3684,0.367,0.4867,0.2964,0.3251,0.2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO monthly avg,Health Care,0,2.87,425.68,0,0.15,1.15,0,270.61,2.99,0,1.01,0.57,0,0.47,6.11,78,2.52,144.4,16.34,88.23,12.07,4.05,0.76,4,0.05,9.14,18.69,0.17,0,12.02,1.91,7.86,11.11,4.69,1.5,3.26,6.85,5.33,3.94,4.97,5.16,4.95,4.29,7.14,4.73,5.27,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total assets,Health Care,133558,133558,133558,137876,137876,137876,137876,137876,137876,137876,137876,137876,137876,137876,137876,142198,142198,142198,142198,142198,142198,142198,142198,142198,142198,142198,142198,135845,135845,135845,135845,135845,135845,135845,135845,135845,135845,135845,135845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net sales,Health Care,160593,160593,160593,193262,193262,193262,193262,193262,193262,193262,193262,193262,193262,193262,193262,213880,213880,213880,213880,213880,213880,213880,213880,213880,213880,213880,213880,231792,231792,231792,231792,231792,231792,231792,231792,231792,231792,231792,231792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
common equity,Health Care,54891,54891,54891,53913,53913,53913,53913,53913,53913,53913,53913,53913,53913,53913,53913,55871,55871,55871,55871,55871,55871,55871,55871,55871,55871,55871,55871,58111,58111,58111,58111,58111,58111,58111,58111,58111,58111,58111,58111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnover ratio,Health Care,0%,0.01%,0.85%,0%,0%,0%,0%,0.54%,0.01%,0%,0%,0%,0%,0%,0.01%,0.16%,0.01%,0.29%,0.03%,0.18%,0.02%,0.01%,0%,0.01%,0%,0.02%,0.04%,0%,0%,0.02%,0%,0.02%,0.02%,0.01%,0%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Return monthly,Health Care,,0.315812527,-0.199900133,0,0,-0.050135219,0,0.052781428,-0.050135219,0,0,0.684406483,0,-0.28123781,0.304269175,-0.066712899,0,-0.035666518,-0.111111111,0.291782247,0.064420883,0.06064809,0.142891108,0.124921989,0,0,0.044475266,0,0,0.063827904,0,0.079970042,0.222222222,0.34257975,-0.09640308,0,0.066673596,0,0.06250609,0,0.105873722,-0.148934406,0,0.037513398,0.204827198,-0.155818848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
